,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B
1864,S,Lu,27.16654579,29.52403191,32.065,174.9668,717.72,3675.0,7.7,48.0,16,3,105,187,1960.0,9841.0,0.0,1.24,2.58,1.27,10.36001,5.42586,2.202,0.0,-4.0972167189999995,-4.52300002,3.722284555,3.8648607630000003,4.689784663999999,4.869419431,0.0,0.0022471,25.786875,28.865,700,9500,1000,3100,0.708,0.154,22.7,26.86,1.7209999999999999,18.65,25.76,29.52,0,0,0,1,0,1,0,1,0,0,1,0,388.36,1936.0,88,41,103,175,2,9,6,17,0,9,0,1,0,0,0,14,2,0,4,0,0,0,2,2,16,71,2.9,21.9,3,6,0.0,27.0,70,194,2.0,12.0,2.06242,3.40931
1865,S,Mg,27.16654579,23.2222931,32.065,24.305,717.72,1363.0,7.7,45.0,16,2,105,141,1960.0,1738.0,0.0,1.17,2.58,1.31,10.36001,7.646235000000001,2.202,0.0,-4.0972167189999995,-1.54227231,3.722284555,3.577326635,4.689784663999999,4.50714913,0.0,0.0,25.786875,22.89,700,5300,1000,500,0.708,1.023,22.7,24.869,1.7209999999999999,8.48,25.76,23.48,0,1,0,0,0,0,0,1,0,0,1,0,388.36,923.0,88,68,103,160,2,0,6,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,16,12,2.9,10.76666667,3,3,0.0,17.0,70,194,2.0,12.0,2.06242,3.18377
1866,S,Mn,27.16654579,12.21270447,32.065,54.938044999999995,717.72,2334.0,7.7,120.0,16,7,105,139,1960.0,7470.0,0.0,1.61,2.58,1.55,10.36001,7.434019999999999,2.202,0.0,-4.0972167189999995,-9.02056525,3.722284555,2.757836487,4.689784663999999,3.474656242,0.0,0.00031,25.786875,10.48758621,700,1600,1000,1800,0.708,0.479,22.7,26.32,1.7209999999999999,12.91,25.76,12.2,0,0,0,1,0,0,0,1,0,0,1,0,388.36,1519.0,88,52,103,132,2,5,6,7,0,5,0,5,0,0,0,0,2,0,4,0,0,0,2,2,16,25,2.9,9.4,3,4,0.0,78.0,70,217,2.0,5.24138,2.06242,2.27619
1867,S,Na,27.16654579,39.43832888,32.065,22.98976928,717.72,1156.0,7.7,6.3,16,1,105,166,1960.0,968.0,0.0,0.82,2.58,0.93,10.36001,5.139076,2.202,0.0,-4.0972167189999995,-1.2602413829999999,3.722284555,3.88167309,4.689784663999999,4.890601633999999,0.0,0.0,25.786875,29.24333333,700,1100,1000,500,0.708,1.228,22.7,28.23,1.7209999999999999,2.6,25.76,39.76,0,1,0,0,0,0,0,1,0,0,1,0,388.36,370.87,88,2,103,180,2,1,6,1,0,0,0,0,0,0,0,0,2,0,4,0,0,1,2,1,16,11,2.9,24.11,3,3,0.0,3.3,70,229,2.0,12.0,2.06242,3.7292199999999998
1868,S,Ni,27.16654579,10.94128444,32.065,58.6934,717.72,3186.0,7.7,180.0,16,10,105,124,1960.0,8908.0,0.0,1.75,2.58,1.91,10.36001,7.6398,2.202,0.0,-4.0972167189999995,-5.54632457,3.722284555,2.74306794,4.689784663999999,3.456049039,0.0,0.5953946999999999,25.786875,10.32,700,1000,1000,1500,0.708,0.444,22.7,26.07,1.7209999999999999,17.48,25.76,10.86,0,0,0,1,0,0,0,1,0,0,1,0,388.36,1728.0,88,61,103,126,2,2,6,10,0,2,0,8,0,0,0,0,2,0,4,0,0,0,2,2,16,28,2.9,6.8,3,4,0.0,76.0,70,225,2.0,12.0,2.06242,2.4805599999999997
1869,S,Pa,27.16654579,24.96116063,32.065,231.03586,717.72,4273.0,7.7,0.0,16,3,105,200,1960.0,15370.0,0.0,0.0,2.58,1.5,10.36001,5.89,2.202,0.0,-4.0972167189999995,-9.49741247,3.722284555,3.692852039,4.689784663999999,4.652702018,0.0,0.0,25.786875,25.18,700,0,1000,0,0.708,0.0,22.7,0.0,1.7209999999999999,12.34,25.76,24.94,0,0,0,0,0,1,0,1,0,0,1,0,388.36,1845.0,88,18,103,165,2,21,6,5,0,9,0,1,0,12,0,2,2,0,4,0,0,0,2,2,16,91,2.9,25.4,3,7,0.0,0.0,70,139,2.0,12.0,2.06242,3.29125
1870,S,Pb,27.16654579,30.34142301,32.065,207.2,717.72,2022.0,7.7,46.0,16,14,105,146,1960.0,11340.0,0.0,1.15,2.58,2.33,10.36001,7.4166300000000005,2.202,0.0,-4.0972167189999995,-3.62902961,3.722284555,3.830865877,4.689784663999999,4.826588558,0.0,0.0,25.786875,28.11,700,2700,1000,1800,0.708,0.13,22.7,24.7,1.7209999999999999,4.774,25.76,30.32,0,0,0,0,0,0,0,1,0,0,1,0,388.36,600.61,88,81,103,174,2,4,6,28,0,0,0,10,0,0,0,14,2,4,4,2,0,0,2,2,16,82,2.9,6.995,3,6,0.0,5.6,70,225,2.0,12.0,2.06242,3.5745400000000003
1871,S,Pm,27.16654579,33.14754856,32.065,145.0,717.72,3273.0,7.7,33.0,16,3,105,199,1960.0,7264.0,0.0,1.21,2.58,1.155,10.36001,5.582000000000001,2.202,0.0,-4.0972167189999995,-4.744621343,3.722284555,4.075342789,4.689784663999999,5.134610166,0.0,0.0,25.786875,33.8425,700,9500,1000,3100,0.708,0.0,22.7,0.0,1.7209999999999999,0.0,25.76,33.67,0,0,0,0,0,1,0,1,0,0,1,0,388.36,1373.0,88,21,103,185,2,9,6,7,0,0,0,0,0,9,0,5,2,0,4,0,0,0,2,2,16,61,2.9,30.1,3,6,0.0,18.0,70,194,2.0,12.0,2.06242,3.6390800000000003
1872,S,Pr,27.16654579,35.23917573,32.065,140.90765,717.72,3563.0,7.7,29.0,16,3,105,203,1960.0,6640.0,0.0,1.2,2.58,1.13,10.36001,5.473,2.202,0.0,-4.0972167189999995,-4.77382996,3.722284555,4.14761076,4.689784663999999,5.225662103,0.0,0.0,25.786875,35.675,700,9500,1000,3100,0.708,0.193,22.7,27.2,1.7209999999999999,6.89,25.76,34.5,0,0,0,0,0,1,0,1,0,0,1,0,388.36,1204.0,88,17,103,183,2,11,6,5,0,0,0,0,0,11,0,3,2,0,4,0,0,0,2,2,16,59,2.9,28.2,3,6,0.0,15.0,70,194,2.0,12.0,2.06242,3.70191
1873,S,Rh,27.16654579,13.72550981,32.065,102.9055,717.72,3968.0,7.7,380.0,16,9,105,142,1960.0,12450.0,0.0,1.76,2.58,2.28,10.36001,7.4589,2.202,0.0,-4.0972167189999995,-7.25364552,3.722284555,3.010334727,4.689784663999999,3.79278409,0.0,0.0,25.786875,13.64,700,3200,1000,8000,0.708,0.243,22.7,24.98,1.7209999999999999,26.59,25.76,11.58,0,0,0,1,0,0,0,1,0,0,1,0,388.36,2237.0,88,59,103,132,2,3,6,9,0,2,0,8,0,0,0,0,2,0,4,0,0,1,2,1,16,45,2.9,8.6,3,5,0.0,150.0,70,225,2.0,12.0,2.06242,2.72142
1874,S,Sc,27.16654579,25.00931092,32.065,44.955912,717.72,3103.0,7.7,57.0,16,3,105,170,1960.0,2985.0,0.0,1.27,2.58,1.36,10.36001,6.561489999999999,2.202,0.0,-4.0972167189999995,-6.28551309,3.722284555,3.5428740210000003,4.689784663999999,4.463741557,0.0,6.35e-06,25.786875,22.235,700,5500,1000,4500,0.708,0.568,22.7,25.52,1.7209999999999999,14.1,25.76,24.96,0,0,0,1,0,0,0,1,0,0,1,0,388.36,1814.0,88,11,103,162,2,9,6,3,0,9,0,1,0,0,0,0,2,0,4,0,0,0,2,2,16,21,2.9,17.8,3,4,0.0,29.0,70,194,2.0,12.0,2.06242,3.21375
1875,S,Se,27.16654579,27.20880463,32.065,78.96,717.72,958.0,7.7,8.3,16,16,105,120,1960.0,4819.0,0.0,0.0,2.58,2.55,10.36001,9.75239,2.202,0.799,-4.0972167189999995,-3.47079191,3.722284555,3.7286790069999998,4.689784663999999,4.697841169,0.0,0.0,25.786875,25.92,700,2200,1000,6000,0.708,0.321,22.7,25.363000000000003,1.7209999999999999,6.69,25.76,29.81,0,0,0,0,0,0,0,0,0,0,1,1,388.36,494.0,88,89,103,118,2,2,6,16,0,0,0,10,0,0,0,0,2,2,4,4,0,0,2,2,16,34,2.9,3.77,3,4,0.0,3.7,70,14,2.0,2.0,2.06242,2.364
1876,S,Si,27.16654579,20.01637772,32.065,28.0855,717.72,3173.0,7.7,100.0,16,14,105,111,1960.0,2330.0,0.0,1.5,2.58,1.9,10.36001,8.15168,2.202,0.773,-4.0972167189999995,-5.424918005,3.722284555,3.4448498389999997,4.689784663999999,4.340238825,0.0,0.0,25.786875,20.44,700,4700,1000,1000,0.708,0.7120000000000001,22.7,19.99,1.7209999999999999,50.21,25.76,20.02,0,0,0,0,0,0,0,0,0,1,1,0,388.36,1687.0,88,78,103,110,2,4,6,4,0,0,0,0,0,0,0,0,2,4,4,2,0,0,2,2,16,14,2.9,5.53,3,3,0.0,0.0,70,227,2.0,4.0,2.06242,2.36803
1877,S,Ta,27.16654579,18.04672956,32.065,180.94788,717.72,5731.0,7.7,200.0,16,5,105,170,1960.0,16650.0,0.0,1.63,2.58,1.5,10.36001,7.54957,2.202,0.0,-4.0972167189999995,-11.85139954,3.722284555,3.309248619,4.689784663999999,4.169391995,0.0,0.0,25.786875,18.12,700,2300,1000,4800,0.708,0.14,22.7,25.36,1.7209999999999999,36.57,25.76,17.65,0,0,0,1,0,0,0,1,0,0,1,0,388.36,3290.0,88,48,103,145,2,7,6,19,0,7,0,3,0,0,0,14,2,0,4,0,0,0,2,2,16,73,2.9,13.1,3,6,0.0,69.0,70,229,2.0,8.0,2.06242,2.8727
1878,S,Te,27.16654579,33.95668872,32.065,127.6,717.72,1261.0,7.7,65.0,16,16,105,138,1960.0,6240.0,0.0,0.0,2.58,2.1,10.36001,9.0096,2.202,0.46399999999999997,-4.0972167189999995,-3.141302507,3.722284555,4.111975037,4.689784663999999,5.180763906,0.0,0.0,25.786875,34.76333333,700,2900,1000,4900,0.708,0.20199999999999999,22.7,25.73,1.7209999999999999,17.38,25.76,33.94,0,0,0,0,0,0,0,0,0,1,1,0,388.36,722.66,88,90,103,140,2,2,6,16,0,0,0,10,0,0,0,0,2,2,4,4,0,0,2,2,16,52,2.9,5.5,3,5,0.0,16.0,70,152,2.0,2.0,2.06242,2.89227
1879,S,Th,27.16654579,32.86568321,32.065,232.03806,717.72,5093.0,7.7,54.0,16,3,105,206,1960.0,11724.0,0.0,1.28,2.58,1.3,10.36001,6.3067,2.202,0.0,-4.0972167189999995,-7.41254306,3.722284555,4.015357627,4.689784663999999,5.059033597,0.0,0.0,25.786875,32.37,700,0,1000,0,0.708,0.11800000000000001,22.7,27.32,1.7209999999999999,13.81,25.76,32.86,0,0,0,0,0,1,0,1,0,0,1,0,388.36,2023.0,88,16,103,178,2,8,6,4,0,8,0,2,0,0,0,0,2,0,4,0,0,0,2,2,16,90,2.9,32.1,3,7,0.0,31.0,70,225,2.0,12.0,2.06242,3.5605900000000004
1880,Sb,Al,30.19142344,16.59442452,121.76,26.9815386,1860.0,2792.0,42.0,76.0,15,13,139,121,6697.0,2700.0,1.26,1.39,2.05,1.61,8.60839,5.985768,0.0,0.0,-4.11736234,-3.74542312,3.981581991,3.2062378330000003,5.016478962,4.039606536,0.0,0.0,31.56,16.48,7900,1600,3400,1000,0.207,0.897,25.23,24.2,19.79,10.71,30.21,16.61,0,0,0,0,0,0,1,1,1,0,0,0,903.78,933.47,85,73,155,141,3,5,15,3,0,0,10,0,0,0,0,0,3,5,3,1,0,0,2,2,51,13,6.6,6.8,5,3,20.0,26.0,166,225,3.0,12.0,2.9544900000000003,2.85595
1881,Sb,Ar,30.19142344,37184.28542,121.76,39.948,1860.0,87.2,42.0,0.0,15,18,139,106,6697.0,1.784,1.26,0.0,2.05,0.0,8.60839,15.75961,0.0,9.26,-4.11736234,0.05854104,3.981581991,3.850300758,5.016478962,4.851074973,0.0,0.0,31.56,28.54,7900,0,3400,0,0.207,0.52,25.23,20.785999999999998,19.79,1.18,30.21,36.3,0,0,0,0,0,0,1,0,1,0,0,1,903.78,83.8,85,100,155,0,3,0,15,8,0,0,10,0,0,0,0,0,3,0,3,6,0,0,2,2,51,18,6.6,1.6411,5,3,20.0,0.0,166,225,3.0,12.0,2.9544900000000003,3.98863
1882,Sb,As,30.19142344,21.72396574,121.76,74.9216,1860.0,887.0,42.0,22.0,15,15,139,119,6697.0,5727.0,1.26,1.44,2.05,2.18,8.60839,9.7886,0.0,0.0,-4.11736234,-4.650889115,3.981581991,3.539684396,5.016478962,4.459722881,0.0,0.0,31.56,22.175,7900,3300,3400,4000,0.207,0.32899999999999996,25.23,24.64,19.79,24.44,30.21,21.52,0,0,0,0,0,0,1,1,1,1,0,0,903.78,1090.0,85,84,155,115,3,3,15,15,0,0,10,10,0,0,0,0,3,3,3,3,0,0,2,2,51,33,6.6,4.31,5,4,20.0,0.0,166,166,3.0,3.0,2.9544900000000003,2.5579
1883,Sb,Ba,30.19142344,64.96928167,121.76,137.327,1860.0,2143.0,42.0,9.6,15,2,139,215,6697.0,3510.0,1.26,0.81,2.05,0.89,8.60839,5.211664,0.0,0.0,-4.11736234,-1.92352226,3.981581991,5.028899311,5.016478962,6.336016099999999,0.0,0.0,31.56,63.59,7900,3000,3400,2300,0.207,0.204,25.23,28.07,19.79,7.12,30.21,62.88,0,1,0,0,0,0,1,1,1,0,0,0,903.78,1000.0,85,9,155,223,3,0,15,2,0,0,10,0,0,0,0,0,3,0,3,0,0,0,2,2,51,56,6.6,39.7,5,6,20.0,4.9,166,229,3.0,8.0,2.9544900000000003,4.35637
1884,Sb,Bi,30.19142344,35.48345908,121.76,208.9804,1860.0,1837.0,42.0,31.0,15,15,139,148,6697.0,9780.0,1.26,1.16,2.05,2.02,8.60839,7.2855,0.0,0.0,-4.11736234,-3.9736943999999994,3.981581991,4.039197959,5.016478962,5.089070533,0.0,0.0,31.56,32.95,7900,5300,3400,6000,0.207,0.122,25.23,25.52,19.79,11.106,30.21,35.38,0,0,0,0,0,0,1,1,1,0,0,0,903.78,544.4,85,86,155,162,3,3,15,29,0,0,10,10,0,0,0,14,3,3,3,3,0,0,2,2,51,83,6.6,0.4,5,6,20.0,12.0,166,12,3.0,3.0,2.9544900000000003,3.1122099999999997
1885,Sb,Br,30.19142344,42.52782532,121.76,79.904,1860.0,332.0,42.0,1.9,15,17,139,120,6697.0,3120.0,1.26,0.0,2.05,2.96,8.60839,11.8138,0.0,1.4569999999999999,-4.11736234,-1.5830253380000001,3.981581991,3.8921164439999996,5.016478962,4.9037594360000005,0.0,0.0,31.56,29.48,7900,3300,3400,6900,0.207,0.474,25.23,75.69,19.79,5.285,30.21,65.14,0,0,0,0,0,0,1,0,1,0,0,1,903.78,265.8,85,95,155,0,3,1,15,17,0,0,10,10,0,0,0,0,3,1,3,5,0,0,2,2,51,35,6.6,3.05,5,4,20.0,0.0,166,64,3.0,1.0,2.9544900000000003,2.38875
1886,Sb,C,30.19142344,8.825089715,121.76,12.0107,1860.0,4300.0,42.0,33.0,15,14,139,76,6697.0,2260.0,1.26,1.77,2.05,2.55,8.60839,11.2603,0.0,4.496,-4.11736234,-9.209713655,3.981581991,2.242692341,5.016478962,2.825615289,0.0,0.0,31.56,5.64,7900,500,3400,500,0.207,0.7090000000000001,25.23,8.517000000000001,19.79,117.4,30.21,5.67,0,0,0,0,0,0,1,0,1,0,0,1,903.78,3823.0,85,77,155,77,3,4,15,4,0,0,10,0,0,0,0,0,3,4,3,2,0,0,2,2,51,6,6.6,1.67,5,2,20.0,0.0,166,194,3.0,3.0,2.9544900000000003,1.4240899999999999
1887,Sb,Ca,30.19142344,42.9371873,121.76,40.078,1860.0,1757.0,42.0,17.0,15,2,139,176,6697.0,1550.0,1.26,0.91,2.05,1.0,8.60839,6.11316,0.0,0.0,-4.11736234,-1.948329565,3.981581991,4.2272603239999995,5.016478962,5.3260142660000005,0.0,0.0,31.56,37.77,7900,3900,3400,1500,0.207,0.647,25.23,25.929000000000002,19.79,8.54,30.21,44.19,0,1,0,0,0,0,1,1,1,0,0,0,903.78,1115.0,85,7,155,201,3,0,15,2,0,0,10,0,0,0,0,0,3,0,3,0,0,0,2,2,51,20,6.6,25.73333333,5,4,20.0,7.4,166,225,3.0,12.0,2.9544900000000003,3.89661
1888,Sb,Cd,30.19142344,21.58002546,121.76,112.411,1860.0,1040.0,42.0,42.0,15,12,139,144,6697.0,8650.0,1.26,1.24,2.05,1.69,8.60839,8.99382,0.0,0.0,-4.11736234,-0.812174225,3.981581991,3.3909215710000002,5.016478962,4.272293466,0.0,0.0,31.56,19.495,7900,1700,3400,1300,0.207,0.231,25.23,26.02,19.79,6.21,30.21,21.59,0,0,0,1,0,0,1,1,1,0,0,0,903.78,594.22,85,70,155,157,3,0,15,12,0,0,10,10,0,0,0,0,3,0,3,0,0,0,2,2,51,48,6.6,7.32,5,5,20.0,19.0,166,194,3.0,6.0,2.9544900000000003,3.00785
1889,Sb,Ce,30.19142344,34.78450148,121.76,140.116,1860.0,3633.0,42.0,22.0,15,3,139,204,6697.0,6689.0,1.26,1.19,2.05,1.12,8.60839,5.5387,0.0,0.0,-4.11736234,-4.77656965,3.981581991,4.207394381,5.016478962,5.300984746,0.0,0.0,31.56,37.24,7900,9500,3400,3100,0.207,0.192,25.23,26.94,19.79,5.46,30.21,34.47,0,0,0,0,0,1,1,1,1,0,0,0,903.78,1071.0,85,15,155,182,3,22,15,4,0,9,10,1,0,13,0,1,3,0,3,0,0,0,2,2,51,58,6.6,29.6,5,6,20.0,14.0,166,194,3.0,12.0,2.9544900000000003,3.33785
1890,Sb,Co,30.19142344,10.99586068,121.76,58.933195,1860.0,3200.0,42.0,180.0,15,9,139,126,6697.0,8900.0,1.26,1.75,2.05,1.88,8.60839,7.881010000000001,0.0,0.0,-4.11736234,-7.080389145,3.981581991,2.7364067480000003,5.016478962,3.447656463,0.0,1.5484712,31.56,10.245,7900,3100,3400,2700,0.207,0.42100000000000004,25.23,24.81,19.79,16.2,30.21,11.12,0,0,0,1,0,0,1,1,1,0,0,0,903.78,1768.0,85,58,155,125,3,3,15,9,0,3,10,7,0,0,0,0,3,0,3,0,0,0,2,2,51,27,6.6,7.5,5,4,20.0,75.0,166,194,3.0,12.0,2.9544900000000003,2.4802400000000002
1891,Sb,Cr,30.19142344,12.09293747,121.76,51.9961,1860.0,2944.0,42.0,160.0,15,6,139,139,6697.0,7140.0,1.26,1.73,2.05,1.66,8.60839,6.76651,0.0,0.0,-4.11736234,-9.50571654,3.981581991,2.8180802789999997,5.016478962,3.550558664,0.0,0.0,31.56,11.19,7900,3100,3400,4100,0.207,0.449,25.23,23.35,19.79,21.0,30.21,12.01,0,0,0,1,0,0,1,1,1,0,0,0,903.78,2180.0,85,49,155,130,3,6,15,6,0,5,10,5,0,0,0,0,3,0,3,0,0,1,2,1,51,24,6.6,11.6,5,4,20.0,115.0,166,229,3.0,8.0,2.9544900000000003,2.46785
1892,Sb,Dy,30.19142344,31.55699985,121.76,162.5,1860.0,2840.0,42.0,41.0,15,3,139,192,6697.0,8551.0,1.26,1.22,2.05,1.22,8.60839,5.9389,0.0,0.0,-4.11736234,-4.601554453,3.981581991,3.9680792780000003,5.016478962,4.99946661,0.0,0.0,31.56,31.24,7900,9500,3400,3100,0.207,0.17300000000000001,25.23,28.16,19.79,11.35,30.21,31.6,0,0,0,0,0,1,1,1,1,0,0,0,903.78,1685.0,85,31,155,175,3,4,15,12,0,0,10,0,0,4,0,10,3,0,3,0,0,0,2,2,51,66,6.6,24.5,5,6,20.0,25.0,166,194,3.0,12.0,2.9544900000000003,3.52006
1893,Sb,Er,30.19142344,30.63606837,121.76,167.25900000000001,1860.0,3141.0,42.0,44.0,15,3,139,189,6697.0,9066.0,1.26,1.23,2.05,1.24,8.60839,6.1077,0.0,0.0,-4.11736234,-4.563633745,3.981581991,3.940150647,5.016478962,4.964278739,0.0,0.0,31.56,30.585,7900,9500,3400,3100,0.207,0.168,25.23,28.12,19.79,19.9,30.21,30.67,0,0,0,0,0,1,1,1,1,0,0,0,903.78,1770.0,85,35,155,175,3,2,15,14,0,0,10,0,0,2,0,12,3,0,3,0,0,0,2,2,51,68,6.6,22.7,5,6,20.0,28.0,166,194,3.0,12.0,2.9544900000000003,3.46096
1894,Sb,Ge,30.19142344,22.66097638,121.76,72.64,1860.0,3093.0,42.0,0.0,15,14,139,120,6697.0,5323.0,1.26,1.37,2.05,2.01,8.60839,7.899430000000001,0.0,0.38299999999999995,-4.11736234,-4.616039545,3.981581991,3.583307493,5.016478962,4.514684539,0.0,0.0,31.56,23.005,7900,5300,3400,1900,0.207,0.32,25.23,23.221999999999998,19.79,36.94,30.21,22.23,0,0,0,0,0,0,1,0,1,1,0,0,903.78,1211.4,85,79,155,114,3,4,15,14,0,0,10,10,0,0,0,0,3,4,3,2,0,0,2,2,51,32,6.6,5.84,5,4,20.0,0.0,166,225,3.0,4.0,2.9544900000000003,2.49539
1895,Sb,Hg,30.19142344,24.61174207,121.76,200.59,1860.0,629.73,42.0,25.0,15,12,139,132,6697.0,13534.0,1.26,1.24,2.05,2.0,8.60839,10.4375,0.0,0.0,-4.11736234,-0.250105562,3.981581991,3.695665057,5.016478962,4.656246199,0.0,0.0,31.56,25.23758621,7900,5500,3400,3100,0.207,0.14,25.23,27.983,19.79,2.295,30.21,23.82,0,0,0,1,0,0,1,1,1,0,0,0,903.78,234.32,85,71,155,152,3,0,15,26,0,0,10,10,0,0,0,14,3,0,3,0,0,0,2,2,51,80,6.6,5.36,5,6,20.0,0.0,166,166,3.0,12.0,2.9544900000000003,3.3977
1896,Sb,Kr,30.19142344,37107.494739999995,121.76,83.79799999999999,1860.0,119.78,42.0,0.0,15,18,139,116,6697.0,3.75,1.26,0.0,2.05,3.0,8.60839,13.99961,0.0,7.535,-4.11736234,0.08753524,3.981581991,4.162477568,5.016478962,5.244393107,0.0,0.0,31.56,36.06,7900,0,3400,0,0.207,0.248,25.23,20.785999999999998,19.79,1.1640000000000001,30.21,44.81,0,0,0,0,0,0,1,0,1,0,0,1,903.78,115.79,85,101,155,0,3,0,15,18,0,0,10,10,0,0,0,0,3,0,3,6,0,0,2,2,51,36,6.6,2.4844,5,4,20.0,0.0,166,225,3.0,12.0,2.9544900000000003,4.5936900000000005
1897,Sb,Lu,30.19142344,29.52403191,121.76,174.9668,1860.0,3675.0,42.0,48.0,15,3,139,187,6697.0,9841.0,1.26,1.24,2.05,1.27,8.60839,5.42586,0.0,0.0,-4.11736234,-4.52300002,3.981581991,3.8648607630000003,5.016478962,4.869419431,0.0,0.0022471,31.56,28.865,7900,9500,3400,3100,0.207,0.154,25.23,26.86,19.79,18.65,30.21,29.52,0,0,0,1,0,1,1,1,1,0,0,0,903.78,1936.0,85,41,155,175,3,9,15,17,0,9,10,1,0,0,0,14,3,0,3,0,0,0,2,2,51,71,6.6,21.9,5,6,20.0,27.0,166,194,3.0,12.0,2.9544900000000003,3.40931
1898,Sb,Nd,30.19142344,34.16905488,121.76,144.24200000000002,1860.0,3373.0,42.0,32.0,15,3,139,201,6697.0,7010.0,1.26,1.2,2.05,1.14,8.60839,5.525,0.0,0.0,-4.11736234,-4.76235134,3.981581991,4.1138142,5.016478962,5.183081107,0.0,0.0,31.56,34.81,7900,9500,3400,3100,0.207,0.19,25.23,27.45,19.79,7.14,30.21,34.2,0,0,0,0,0,1,1,1,1,0,0,0,903.78,1294.0,85,19,155,182,3,10,15,6,0,0,10,0,0,10,0,4,3,0,3,0,0,0,2,2,51,60,6.6,31.4,5,6,20.0,16.0,166,194,3.0,12.0,2.9544900000000003,3.6671
1899,Sb,Ne,30.19142344,37232.18569,121.76,20.1791,1860.0,26.92,42.0,0.0,15,18,139,58,6697.0,0.9,1.26,0.0,2.05,0.0,8.60839,21.56454,0.0,13.088,-4.11736234,0.09403567,3.981581991,2.934893568,5.016478962,3.6977341860000004,0.0,0.0,31.56,12.64,7900,0,3400,0,0.207,1.03,25.23,20.785999999999998,19.79,0.16399999999999998,30.21,23.09,0,0,0,0,0,0,1,0,1,0,0,1,903.78,24.56,85,99,155,0,3,0,15,8,0,0,10,0,0,0,0,0,3,0,3,6,0,0,2,2,51,10,6.6,0.39432,5,2,20.0,0.0,166,225,3.0,12.0,2.9544900000000003,3.04326
1900,Sb,Ni,30.19142344,10.94128444,121.76,58.6934,1860.0,3186.0,42.0,180.0,15,10,139,124,6697.0,8908.0,1.26,1.75,2.05,1.91,8.60839,7.6398,0.0,0.0,-4.11736234,-5.54632457,3.981581991,2.74306794,5.016478962,3.456049039,0.0,0.5953946999999999,31.56,10.32,7900,1000,3400,1500,0.207,0.444,25.23,26.07,19.79,17.48,30.21,10.86,0,0,0,1,0,0,1,1,1,0,0,0,903.78,1728.0,85,61,155,126,3,2,15,10,0,2,10,8,0,0,0,0,3,0,3,0,0,0,2,2,51,28,6.6,6.8,5,4,20.0,76.0,166,225,3.0,12.0,2.9544900000000003,2.4805599999999997
